run_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	library_layout	library_strategy	library_source	library_selection	read_count	base_count	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	fastq_md5	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_aspera	sample_alias	broker_name	sample_title	first_created	bam_ftp
ERR4836484	SAMEA7571528	ERS5328150	ERX4706262	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	127684	32023903	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328150	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328150	b776abea7976d253cdb3df04aeea8312;71eac5457c2b3d240932bdc1cb8865ee	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836484/ERR4836484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836484/ERR4836484_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836484/ERR4836484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836484/ERR4836484_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836484/sample173_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836484/sample173_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836484/sample173_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836484/sample173_S001_L001_R2_001.fastq.gz	sample173		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/004/ERR4836484.bam
ERR4836485	SAMEA7571529	ERS5328151	ERX4706263	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	299542	75145314	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328151	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328151	983006bcdf08bf598895478251bee326;7d64055bc6ca798b07fd19331db209db	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836485/ERR4836485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836485/ERR4836485_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836485/ERR4836485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836485/ERR4836485_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836485/sample174_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836485/sample174_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836485/sample174_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836485/sample174_S001_L001_R2_001.fastq.gz	sample174		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/005/ERR4836485.bam
ERR4836488	SAMEA7571532	ERS5328154	ERX4706266	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	242404	60833969	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328154	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328154	6079860fac871e54d6273a86a6237b97;c811fce4db0422684d109f82a1cf4abf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836488/ERR4836488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836488/ERR4836488_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836488/ERR4836488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836488/ERR4836488_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836488/sample177_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836488/sample177_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836488/sample177_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836488/sample177_S001_L001_R2_001.fastq.gz	sample177		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/008/ERR4836488.bam
ERR4836489	SAMEA7571533	ERS5328155	ERX4706267	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	286666	71945128	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328155	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328155	93853f3f29c46f59566d48de4338dc5c;6b7cea48ba1ba2e38e7b9f3770da35e4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836489/ERR4836489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836489/ERR4836489_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836489/ERR4836489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836489/ERR4836489_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836489/sample178_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836489/sample178_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836489/sample178_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836489/sample178_S001_L001_R2_001.fastq.gz	sample178		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/009/ERR4836489.bam
ERR4836501	SAMEA7571545	ERS5328167	ERX4706279	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	334578	83957231	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328167	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328167	c8b6e7e33f75c8319497f3121fd4ab58;fe39323a441967b32fa8469ab8358445	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/001/ERR4836501/ERR4836501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/001/ERR4836501/ERR4836501_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/001/ERR4836501/ERR4836501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/001/ERR4836501/ERR4836501_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836501/sample190_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836501/sample190_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836501/sample190_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836501/sample190_S001_L001_R2_001.fastq.gz	sample190		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/001/ERR4836501.bam
ERR4836503	SAMEA7571547	ERS5328169	ERX4706281	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	231452	58087245	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328169	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328169	5e8418bae8de83b35121f6f1ef9a42ac;87180a3534d5f57194672a89eec66fc4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836503/ERR4836503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836503/ERR4836503_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836503/ERR4836503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836503/ERR4836503_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836503/sample192_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836503/sample192_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836503/sample192_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836503/sample192_S001_L001_R2_001.fastq.gz	sample192		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/003/ERR4836503.bam
ERR4836618	SAMEA7571551	ERS5328173	ERX4706396	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	247106	62015073	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328173	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328173	276c2368b626bc1de627572dca774861;f916ba5624957b0aef5a4fd559ab1bbf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836618/ERR4836618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836618/ERR4836618_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836618/ERR4836618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836618/ERR4836618_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836618/sample196_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836618/sample196_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836618/sample196_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836618/sample196_S001_L001_R2_001.fastq.gz	sample196		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/008/ERR4836618.bam
ERR4836619	SAMEA7571552	ERS5328174	ERX4706397	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	234844	58937587	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328174	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328174	db1e3f955fff9ef76c2ef4bc521b6721;506ae47982131b18bfdab4bc253ef79e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836619/ERR4836619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836619/ERR4836619_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836619/ERR4836619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836619/ERR4836619_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836619/sample197_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836619/sample197_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836619/sample197_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836619/sample197_S001_L001_R2_001.fastq.gz	sample197		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/009/ERR4836619.bam
ERR4836363	SAMEA7571406	ERS5328028	ERX4706141	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	49200	12344120	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328028	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328028	06caddbee06ad42bdb669c714dee1c4c;c2ca1230bd53b2dd96612570c8e761f8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836363/ERR4836363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836363/ERR4836363_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836363/ERR4836363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836363/ERR4836363_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836363/sample051_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836363/sample051_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836363/sample051_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836363/sample051_S001_L001_R2_001.fastq.gz	sample051		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/003/ERR4836363.bam
ERR4836365	SAMEA7571408	ERS5328030	ERX4706143	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	68018	17062149	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328030	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328030	7c1c99d54ebd78cc44ccb5ef6d2a3853;fe2c017f38880d8bfa9e6413aeb76709	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836365/ERR4836365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836365/ERR4836365_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836365/ERR4836365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836365/ERR4836365_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836365/sample053_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836365/sample053_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836365/sample053_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836365/sample053_S001_L001_R2_001.fastq.gz	sample053		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/005/ERR4836365.bam
ERR4836368	SAMEA7571411	ERS5328033	ERX4706146	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	65226	16358546	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328033	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328033	6e1791eda9b7b8aebf9c67dcf8e65d5b;c76b83af67341f8186940093d43d9524	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836368/ERR4836368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836368/ERR4836368_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836368/ERR4836368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836368/ERR4836368_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836368/sample056_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836368/sample056_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836368/sample056_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836368/sample056_S001_L001_R2_001.fastq.gz	sample056		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/008/ERR4836368.bam
ERR4836374	SAMEA7571417	ERS5328039	ERX4706152	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	65042	16314780	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328039	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328039	27a6f6ca0d8407678cfcb3002363dba1;4920074a03bd2ed8297867e0ae4bbf5f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836374/ERR4836374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836374/ERR4836374_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836374/ERR4836374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836374/ERR4836374_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836374/sample062_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836374/sample062_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836374/sample062_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836374/sample062_S001_L001_R2_001.fastq.gz	sample062		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/004/ERR4836374.bam
ERR4836377	SAMEA7571420	ERS5328042	ERX4706155	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	29548	7412435	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328042	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328042	aefc535085a69649a8c47dd293b3672e;e3c0e1de5e7c9b0f68e283ad20f03127	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4836377/ERR4836377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4836377/ERR4836377_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4836377/ERR4836377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4836377/ERR4836377_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836377/sample065_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836377/sample065_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836377/sample065_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836377/sample065_S001_L001_R2_001.fastq.gz	sample065		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/007/ERR4836377.bam
ERR4836390	SAMEA7571433	ERS5328055	ERX4706168	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	6680	1675742	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328055	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328055	e1ef9accb2a9dc88f834884022b74575;746230de7dc9bce86ae201a70f74baff	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836390/ERR4836390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836390/ERR4836390_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836390/ERR4836390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836390/ERR4836390_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836390/sample078_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836390/sample078_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836390/sample078_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836390/sample078_S001_L001_R2_001.fastq.gz	sample078		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/000/ERR4836390.bam
ERR4836399	SAMEA7571442	ERS5328064	ERX4706177	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	46254	11608267	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328064	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328064	34f974bfaff9f6f8b8171146e43e166c;626a71946a62b7efbc7dc69afb8a6968	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836399/ERR4836399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836399/ERR4836399_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836399/ERR4836399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836399/ERR4836399_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836399/sample087_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836399/sample087_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836399/sample087_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836399/sample087_S001_L001_R2_001.fastq.gz	sample087		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/009/ERR4836399.bam
ERR4836405	SAMEA7571448	ERS5328070	ERX4706183	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	115428	28966719	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328070	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328070	0d42e288f8844f08b82195553376090b;0304e9971dd3112ac85d71ec229ebb9a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836405/ERR4836405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836405/ERR4836405_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836405/ERR4836405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836405/ERR4836405_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836405/sample093_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836405/sample093_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836405/sample093_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836405/sample093_S001_L001_R2_001.fastq.gz	sample093		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/005/ERR4836405.bam
ERR4836423	SAMEA7571466	ERS5328088	ERX4706201	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	50556	12675009	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328088	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328088	25423196efc813ea20b0424cfb573084;a4ae0d687e883a6e6d3a786d75e04feb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836423/ERR4836423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836423/ERR4836423_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836423/ERR4836423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836423/ERR4836423_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836423/sample111_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836423/sample111_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836423/sample111_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836423/sample111_S001_L001_R2_001.fastq.gz	sample111		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/003/ERR4836423.bam
ERR4836424	SAMEA7571467	ERS5328089	ERX4706202	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	45432	11387153	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328089	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328089	68f374c0c85f17a354b1c0da4e36e4e6;093fe26c79df9767686b462620a6c588	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836424/ERR4836424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836424/ERR4836424_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836424/ERR4836424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836424/ERR4836424_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836424/sample112_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836424/sample112_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836424/sample112_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836424/sample112_S001_L001_R2_001.fastq.gz	sample112		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/004/ERR4836424.bam
